minute_utc,flow_count,rf_positive_count,n_features_psi_ge_025,max_psi,mean_psi,drift_alarm,status
2026-09-21T20:44:00Z,2815,2815,17,39.17703992093482,20.676829439048458,1,OK
2026-09-21T20:45:00Z,2806,2806,17,39.1738376409985,20.831504389010508,1,OK
2026-09-21T20:46:00Z,2756,2756,17,39.155858012324664,20.984083320677303,1,OK
2026-09-21T20:47:00Z,2783,2783,17,36.41465825188745,15.05646146389569,1,OK
2026-09-21T20:48:00Z,2808,2808,17,39.17455014548736,20.56396363446892,1,OK
2026-09-21T20:49:00Z,2813,2813,17,39.17632918884537,20.69649181412835,1,OK
2026-09-21T20:50:00Z,2813,2813,17,39.17632918884537,16.45557013451176,1,OK
2026-09-21T20:51:00Z,2804,2804,17,36.533350617769365,13.121180169845445,1,OK
2026-09-21T20:52:00Z,2813,2813,17,39.17632918884537,18.743180328389478,1,OK
2026-09-21T20:53:00Z,2813,2813,17,39.17632918884537,20.71849143143642,1,OK
2026-09-21T20:54:00Z,2813,2813,17,37.21784333623615,14.405272440815114,1,OK
2026-09-21T20:55:00Z,2813,2813,17,37.37664757484968,20.224422927591647,1,OK
2026-09-21T20:56:00Z,2807,2807,17,39.17419395670076,21.209897631957055,1,OK
2026-09-21T20:57:00Z,2813,2813,17,37.37664757484968,15.452725026658987,1,OK
2026-09-21T20:58:00Z,2815,2815,17,39.17703992093482,16.960447372598168,1,OK
2026-09-21T20:59:00Z,2813,2813,17,39.17632918884537,20.675494556341164,1,OK
2026-09-21T21:00:00Z,2811,2811,17,37.37593034214933,20.065479885126948,1,OK
2026-09-21T21:01:00Z,2812,2812,17,39.17597363328331,18.189910636283912,1,OK
2026-09-21T21:02:00Z,2814,2814,17,38.59250960366198,15.587264164987078,1,OK
2026-09-21T21:03:00Z,2786,2786,17,39.16668453461917,20.691949423997926,1,OK
2026-09-21T21:04:00Z,2783,2783,17,39.165607141796656,20.847975929580425,1,OK
2026-09-21T21:05:00Z,2787,2787,17,39.16704340776423,21.000392597352764,1,OK
2026-09-21T21:06:00Z,2812,2812,17,39.17597363328331,20.52162254429466,1,OK
2026-09-21T21:07:00Z,2811,2811,17,37.277783469728696,13.66186022724383,1,OK
2026-09-21T21:08:00Z,2813,2813,17,37.27850634672942,14.834709043821844,1,OK
2026-09-21T21:09:00Z,2813,2813,17,39.17632918884537,21.17363432800821,1,OK
2026-09-21T21:10:00Z,2815,2815,17,37.17330268721372,14.699784826648077,1,OK
2026-09-21T21:11:00Z,2809,2809,17,37.37521259487328,16.4802355911448,1,OK
2026-09-21T21:12:00Z,2812,2812,17,36.26532247071603,11.982557056505586,1,OK
2026-09-21T21:13:00Z,2814,2814,17,37.37700599846437,19.92676547853595,1,OK
2026-09-21T21:14:00Z,2813,2813,17,36.425557631863704,14.48649676192936,1,OK
2026-09-21T21:15:00Z,2813,2813,17,39.17632918884537,21.265210478064155,1,OK
2026-09-21T21:16:00Z,2808,2808,17,39.17455014548736,21.152545782841553,1,OK
2026-09-21T21:17:00Z,2813,2813,17,39.17632918884537,21.054878729323537,1,OK
2026-09-21T21:18:00Z,2812,2812,17,36.425196224850986,12.78707415530057,1,OK
2026-09-21T21:19:00Z,2813,2813,17,39.17632918884537,15.605579091479465,1,OK
2026-09-21T21:20:00Z,2806,2806,17,37.37413500751338,15.50809944401457,1,OK
2026-09-21T21:21:00Z,2766,2766,17,36.51958914285857,14.870114698927031,1,OK
2026-09-21T21:22:00Z,2783,2783,17,39.165607141796656,21.165970151906283,1,OK
2026-09-21T21:23:00Z,2804,2804,17,38.58894961404111,14.687096131064049,1,OK
2026-09-21T21:24:00Z,2813,2813,17,37.27850634672942,14.164929792138626,1,OK
2026-09-21T21:25:00Z,2814,2814,17,36.200543527727355,13.99622533106047,1,OK
2026-09-21T21:26:00Z,2813,2813,17,36.17262942693146,13.876124949007357,1,OK
2026-09-21T21:27:00Z,2813,2813,17,37.27850634672942,20.00199262577584,1,OK
2026-09-21T21:28:00Z,2814,2814,17,36.536940814975736,14.776473950516268,1,OK
2026-09-21T21:29:00Z,2813,2813,17,37.37664757484968,14.860310786041948,1,OK
2026-09-21T21:30:00Z,2812,2812,17,37.278144973486015,20.111828582631812,1,OK
2026-09-21T21:31:00Z,2812,2812,17,39.17597363328331,20.461595130679463,1,OK
2026-09-21T21:32:00Z,2814,2814,17,39.17668461803261,20.78300749660771,1,OK
2026-09-21T21:33:00Z,2812,2812,17,39.17597363328331,20.884861445533687,1,OK
2026-09-21T21:34:00Z,2812,2812,17,39.17597363328331,21.209453730800107,1,OK
2026-09-21T21:35:00Z,2814,2814,17,39.17668461803261,21.282220618568484,1,OK
2026-09-21T21:36:00Z,2811,2811,17,39.17561795125652,21.408050708450578,1,OK
2026-09-21T21:37:00Z,2812,2812,17,39.17597363328331,21.35958855379037,1,OK
2026-09-21T21:38:00Z,2765,2765,17,37.11785921775325,14.881615909715256,1,OK
2026-09-21T21:39:00Z,2785,2785,17,37.36655922016071,20.01368387259834,1,OK
2026-09-21T21:40:00Z,2789,2789,17,39.16776076791552,21.06392380242818,1,OK
2026-09-21T21:41:00Z,2810,2810,17,39.17526214267502,21.244971014685877,1,OK
2026-09-21T21:42:00Z,2808,2808,17,36.423749290477474,11.388335704076649,1,OK
2026-09-21T21:43:00Z,2813,2813,17,39.17632918884537,21.64101377791057,1,OK
2026-09-21T21:44:00Z,2814,2814,17,36.536940814975736,12.93527074528743,1,OK
2026-09-21T21:45:00Z,2813,2813,17,36.53658237448474,13.48700767063597,1,OK
2026-09-21T21:46:00Z,2807,2807,17,36.22857812478096,14.571680019642464,1,OK
2026-09-21T21:47:00Z,2814,2814,17,37.27886758955307,20.546884235438963,1,OK
2026-09-21T21:48:00Z,2813,2813,17,39.17632918884537,21.206200932313596,1,OK
2026-09-21T21:49:00Z,2813,2813,17,39.17632918884537,21.32535263125739,1,OK
2026-09-21T21:50:00Z,2813,2813,17,39.17632918884537,21.728556160069235,1,OK
2026-09-21T21:51:00Z,2813,2813,17,37.37664757484968,20.793199587627715,1,OK
2026-09-21T21:52:00Z,2813,2813,17,37.37664757484968,19.109415477004138,1,OK
2026-09-21T21:53:00Z,2814,2814,17,39.17668461803261,22.060520933570036,1,OK
2026-09-21T21:54:00Z,2812,2812,17,38.59179861889807,14.011102412988796,1,OK
2026-09-21T21:55:00Z,2807,2807,17,39.17419395670076,17.53677718557115,1,OK
2026-09-21T21:56:00Z,2773,2773,17,37.36220430154006,20.688692770004497,1,OK
2026-09-21T21:57:00Z,2779,2779,17,39.16416881000167,21.719019212982108,1,OK
2026-09-21T21:58:00Z,2809,2809,17,39.174906207448686,22.187571947397075,1,OK
2026-09-21T21:59:00Z,2812,2812,17,39.17597363328331,22.217940690601445,1,OK
2026-09-21T22:00:00Z,2813,2813,17,39.17632918884537,21.5939931176083,1,OK
2026-09-21T22:01:00Z,2809,2809,17,39.174906207448686,21.7159339143744,1,OK
2026-09-21T22:02:00Z,2813,2813,17,39.17632918884537,21.855071703390998,1,OK
2026-09-21T22:03:00Z,2814,2814,17,36.425918908432664,14.441787945981481,1,OK
2026-09-21T22:04:00Z,2811,2811,17,37.37593034214933,17.902009307800824,1,OK
2026-09-21T22:05:00Z,2815,2815,17,36.358066505246,15.035058968458253,1,OK
2026-09-21T22:06:00Z,2809,2809,17,37.277060070295214,21.205246693960888,1,OK
2026-09-21T22:07:00Z,2812,2812,17,39.17597363328331,22.495236891709332,1,OK
2026-09-21T22:08:00Z,2812,2812,17,39.17597363328331,22.228526309377624,1,OK
2026-09-21T22:09:00Z,2816,2816,17,37.377722460682776,16.825702953356124,1,OK
2026-09-21T22:10:00Z,2811,2811,17,37.277783469728696,14.820015501051452,1,OK
2026-09-21T22:11:00Z,2807,2807,17,36.534429030407544,14.296523225572637,1,OK
2026-09-21T22:12:00Z,2812,2812,17,39.17597363328331,17.018788919955824,1,OK
2026-09-21T22:13:00Z,2789,2789,17,37.368006657140015,16.602680584219073,1,OK
2026-09-21T22:14:00Z,2783,2783,17,38.58143212719731,15.807530987735642,1,OK
2026-09-21T22:15:00Z,2786,2786,17,38.58250952004217,12.100452265552986,1,OK
2026-09-21T22:16:00Z,2813,2813,17,36.53658237448474,13.154044554520377,1,OK
2026-09-21T22:17:00Z,2813,2813,17,39.17632918884537,18.124132459909177,1,OK
2026-09-21T22:18:00Z,2812,2812,17,37.37628902277537,20.607183601463667,1,OK
2026-09-21T22:19:00Z,2812,2812,17,39.17597363328331,21.422103889721953,1,OK
2026-09-21T22:20:00Z,2812,2812,17,39.17597363328331,21.4581510324776,1,OK
2026-09-21T22:21:00Z,2811,2811,17,39.17561795125652,17.281667988709025,1,OK
2026-09-21T22:22:00Z,2814,2814,17,36.26606154321969,13.219234238351842,1,OK
2026-09-21T22:23:00Z,2811,2811,17,37.37593034214933,18.206235352076096,1,OK
2026-09-21T22:24:00Z,2813,2813,17,39.17632918884537,21.283342166505957,1,OK
2026-09-21T22:25:00Z,2813,2813,17,39.17632918884537,21.452198252724955,1,OK
2026-09-21T22:26:00Z,2813,2813,17,39.17632918884537,21.42166933828343,1,OK
2026-09-21T22:27:00Z,2810,2810,17,36.5355062818135,17.54427648933035,1,OK
2026-09-21T22:28:00Z,2813,2813,17,36.425557631863704,14.848396087409558,1,OK
2026-09-21T22:29:00Z,2814,2814,17,36.536940814975736,12.180970856839576,1,OK
2026-09-21T22:30:00Z,2803,2803,17,37.27488672983752,15.94215665693082,1,OK
2026-09-21T22:31:00Z,2770,2770,17,37.20206504031774,15.498959850816597,1,OK
2026-09-21T22:32:00Z,2780,2780,17,38.580353572325016,15.353242714926326,1,OK
2026-09-21T22:33:00Z,2809,2809,17,37.216386028582725,15.516713475081112,1,OK
2026-09-21T22:34:00Z,2812,2812,17,39.17597363328331,21.543847880871418,1,OK
2026-09-21T22:35:00Z,2811,2811,17,39.17561795125652,20.872384425068077,1,OK
2026-09-21T22:36:00Z,2813,2813,17,38.592154174467446,15.55209951943563,1,OK
2026-09-21T22:37:00Z,2813,2813,17,38.592154174467446,16.404095486261784,1,OK
2026-09-21T22:38:00Z,2813,2813,17,39.17632918884537,21.444640648220084,1,OK
2026-09-21T22:39:00Z,2813,2813,17,39.17632918884537,21.163315215848854,1,OK
2026-09-21T22:40:00Z,2813,2813,17,39.17632918884537,21.310370345372903,1,OK
2026-09-21T22:41:00Z,2813,2813,17,39.17632918884537,20.919792815963753,1,OK
2026-09-21T22:42:00Z,2811,2811,17,37.37593034214933,15.938871115304726,1,OK
2026-09-21T22:43:00Z,2814,2814,17,36.35770259106353,14.641813889229768,1,OK
2026-09-21T22:44:00Z,2815,2815,17,39.17703992093482,16.04039850402072,1,OK
2026-09-21T22:45:00Z,2812,2812,17,39.17597363328331,19.18740899511888,1,OK
2026-09-21T22:46:00Z,2811,2811,17,36.42483468730034,10.692468334985923,1,OK
2026-09-21T22:47:00Z,2815,2815,17,39.17703992093482,15.252677993417086,1,OK
2026-09-21T22:48:00Z,2784,2784,17,37.1618761552293,17.81108292502899,1,OK
2026-09-21T22:49:00Z,2782,2782,17,37.26724266030951,18.859493805226613,1,OK
2026-09-21T22:50:00Z,2792,2792,17,39.168835844178865,19.935044208487056,1,OK
2026-09-21T22:51:00Z,2811,2811,17,39.17561795125652,19.824424419509597,1,OK
2026-09-21T22:52:00Z,2814,2814,17,39.17668461803261,19.446235370820812,1,OK
2026-09-21T22:53:00Z,2813,2813,17,37.37664757484968,14.844107161942112,1,OK
2026-09-21T22:54:00Z,2813,2813,17,37.27850634672942,18.355500121927538,1,OK
2026-09-21T22:55:00Z,2813,2813,17,39.17632918884537,21.985348621864954,1,OK
2026-09-21T22:56:00Z,2811,2811,17,39.17561795125652,21.859982458664266,1,OK
2026-09-21T22:57:00Z,2809,2809,17,36.42411122020802,15.697476018066723,1,OK
2026-09-21T22:58:00Z,2813,2813,17,39.17632918884537,22.099875406476002,1,OK
2026-09-21T22:59:00Z,2811,2811,17,39.14181662643159,21.184322288926552,1,OK
2026-09-21T23:00:00Z,2811,2811,17,39.17561795125652,22.109771215328298,1,OK
2026-09-21T23:01:00Z,2811,2811,17,39.17561795125652,22.06045656627095,1,OK
2026-09-21T23:02:00Z,2815,2815,17,37.37736429371144,16.004070058085965,1,OK
2026-09-21T23:03:00Z,2811,2811,17,36.26495273016186,12.64009835007818,1,OK
2026-09-21T23:04:00Z,2815,2815,17,37.37736429371144,16.354895985366934,1,OK
2026-09-21T23:05:00Z,2805,2805,17,37.37377555363761,16.40152594170337,1,OK
2026-09-21T23:06:00Z,2777,2777,17,39.16344886756014,21.465306768452827,1,OK
2026-09-21T23:07:00Z,2782,2782,17,39.16524775275126,21.53226985089511,1,OK
2026-09-21T23:08:00Z,2811,2811,17,39.17561795125652,22.018527581204772,1,OK
2026-09-21T23:09:00Z,2813,2813,17,39.17632918884537,22.52305444821491,1,OK
2026-09-21T23:10:00Z,2813,2813,17,39.17632918884537,17.924370092854538,1,OK
2026-09-21T23:11:00Z,2812,2812,17,36.199793816689514,11.324402900973343,1,OK
2026-09-21T23:12:00Z,2813,2813,17,37.27850634672942,21.18299271434279,1,OK
2026-09-21T23:13:00Z,2811,2811,17,39.17561795125652,17.820827827808888,1,OK
2026-09-21T23:14:00Z,2815,2815,17,36.42628005465194,14.54714469442519,1,OK
2026-09-21T23:15:00Z,2813,2813,17,36.35733854460836,14.030453325034504,1,OK
2026-09-21T23:16:00Z,2809,2809,17,37.216386028582725,21.112095091981104,1,OK
2026-09-21T23:17:00Z,2814,2814,17,39.17668461803261,22.841494452674212,1,OK
2026-09-21T23:18:00Z,2814,2814,17,39.17668461803261,22.40100931494627,1,OK
2026-09-21T23:19:00Z,2813,2813,17,37.27850634672942,15.264297219788475,1,OK
2026-09-21T23:20:00Z,2812,2812,17,39.17597363328331,22.42292809405439,1,OK
2026-09-21T23:21:00Z,2813,2813,17,39.17632918884537,22.65937212075494,1,OK
2026-09-21T23:22:00Z,2811,2811,17,39.17561795125652,16.640466043326576,1,OK
2026-09-21T23:23:00Z,2790,2790,17,37.27016157428023,21.619068369776983,1,OK
2026-09-21T23:24:00Z,2780,2780,17,37.205756654466036,15.533653352369342,1,OK
2026-09-21T23:25:00Z,2792,2792,17,39.168835844178865,22.174557600902208,1,OK
2026-09-21T23:26:00Z,2808,2808,17,39.17455014548736,22.62703918362469,1,OK
2026-09-21T23:27:00Z,2814,2814,17,39.17668461803261,22.451742588816494,1,OK
2026-09-21T23:28:00Z,2809,2809,17,38.5907311930415,15.883392289468262,1,OK
2026-09-21T23:29:00Z,2813,2813,17,39.17632918884537,20.461359948905507,1,OK
2026-09-21T23:30:00Z,2812,2812,17,39.17597363328331,22.428669635867763,1,OK
2026-09-21T23:31:00Z,2814,2814,17,36.35770259106353,14.89700371760608,1,OK
2026-09-21T23:32:00Z,2810,2810,17,39.17526214267502,21.114446140219123,1,OK
2026-09-21T23:33:00Z,2813,2813,17,39.17632918884537,21.633878248156897,1,OK
2026-09-21T23:34:00Z,2812,2812,17,38.59179861889807,16.076048012688233,1,OK
2026-09-21T23:35:00Z,2813,2813,17,38.592154174467446,15.992680090520185,1,OK
2026-09-21T23:36:00Z,2813,2813,17,39.17632918884537,21.705059686211904,1,OK
2026-09-21T23:37:00Z,2814,2814,17,39.17668461803261,22.004436403192013,1,OK
2026-09-21T23:38:00Z,2806,2806,17,37.27597398993101,13.914663629497957,1,OK
2026-09-21T23:39:00Z,2815,2815,17,38.59286490657149,13.035431503779602,1,OK
2026-09-21T23:40:00Z,2807,2807,17,39.17419395670076,16.16569164544822,1,OK
2026-09-21T23:41:00Z,2768,2768,17,37.118986885946555,15.210372857561456,1,OK
2026-09-21T23:42:00Z,2755,2755,17,37.35563617118347,15.822252343172254,1,OK
2026-09-21T23:43:00Z,2799,2799,17,37.21273345562489,20.650368111065422,1,OK
2026-09-21T23:44:00Z,2815,2815,17,39.17703992093482,17.81082815472802,1,OK
2026-09-21T23:45:00Z,2813,2813,17,37.21784333623615,15.613446997181715,1,OK
2026-09-21T23:46:00Z,2815,2815,17,37.37736429371144,20.98592677442685,1,OK
2026-09-21T23:47:00Z,2813,2813,17,36.53658237448474,17.189030906213155,1,OK
2026-09-21T23:48:00Z,2813,2813,17,36.97593124179599,19.451460549306542,1,OK
2026-09-21T23:49:00Z,2813,2813,17,36.53658237448474,15.518363676179117,1,OK
2026-09-21T23:50:00Z,2813,2813,17,37.104297102268404,14.640753472106047,1,OK
2026-09-21T23:51:00Z,2804,2804,17,36.533350617769365,14.80811651408293,1,OK
2026-09-21T23:52:00Z,2812,2812,17,37.37628902277537,20.110057990030477,1,OK
2026-09-21T23:53:00Z,2810,2810,17,39.17526214267502,22.5202768093163,1,OK
2026-09-21T23:54:00Z,2815,2815,17,38.59286490657149,17.917175586227884,1,OK
2026-09-21T23:55:00Z,2812,2812,17,36.425196224850986,14.027150340478123,1,OK
2026-09-21T23:56:00Z,2813,2813,17,36.53658237448474,12.995975890847149,1,OK
2026-09-21T23:57:00Z,2812,2812,17,38.59179861889807,15.854888876418036,1,OK
2026-09-21T23:58:00Z,2789,2789,17,37.368006657140015,17.53965224714063,1,OK
2026-09-21T23:59:00Z,2776,2776,17,39.16308870187712,22.333896399638483,1,OK
2026-09-22T00:00:00Z,2791,2791,17,39.16847761383006,16.951426423336905,1,OK
2026-09-22T00:01:00Z,2813,2813,17,39.17632918884537,22.760542466750316,1,OK
2026-09-22T00:02:00Z,2813,2813,17,39.17632918884537,19.74000496437182,1,OK
2026-09-22T00:03:00Z,2814,2814,17,37.37700599846437,18.494588704306402,1,OK
2026-09-22T00:04:00Z,2815,2815,17,39.17703992093482,21.878194036238806,1,OK
2026-09-22T00:05:00Z,2813,2813,17,39.17632918884537,17.415865561050715,1,OK
2026-09-22T00:06:00Z,2811,2811,17,37.37593034214933,20.462685179121326,1,OK
2026-09-22T00:07:00Z,2813,2813,17,37.27850634672942,15.394850468966716,1,OK
2026-09-22T00:08:00Z,2812,2812,17,39.17597363328331,21.659376024351207,1,OK
2026-09-22T00:09:00Z,2813,2813,17,39.17632918884537,21.56538230504218,1,OK
2026-09-22T00:10:00Z,2814,2814,17,39.17668461803261,21.915305280238915,1,OK
2026-09-22T00:11:00Z,2812,2812,17,39.17597363328331,21.860318643783778,1,OK
2026-09-22T00:12:00Z,2812,2812,17,37.37628902277537,16.714043390208214,1,OK
2026-09-22T00:13:00Z,2811,2811,17,37.21711494745991,18.90863720604555,1,OK
2026-09-22T00:14:00Z,2814,2814,17,36.536940814975736,12.543007177666693,1,OK
2026-09-22T00:15:00Z,2803,2803,17,38.58859291704127,15.789945335490412,1,OK
2026-09-22T00:16:00Z,2771,2771,17,37.15704534344741,21.113168435161736,1,OK
2026-09-22T00:17:00Z,2781,2781,17,37.26687719684351,16.34745299259394,1,OK
2026-09-22T00:18:00Z,2810,2810,17,39.17526214267502,17.66956892969214,1,OK
2026-09-22T00:19:00Z,2814,2814,17,37.27886758955307,16.63680424479485,1,OK
2026-09-22T00:20:00Z,2811,2811,17,39.17561795125652,22.341434672673092,1,OK
2026-09-22T00:21:00Z,2815,2815,17,39.17703992093482,22.212805787967152,1,OK
2026-09-22T00:22:00Z,2813,2813,17,39.17632918884537,22.49181193714839,1,OK
2026-09-22T00:23:00Z,2809,2809,17,36.264212839947554,14.481820885970976,1,OK
2026-09-22T00:24:00Z,2813,2813,17,37.37664757484968,21.377586920872236,1,OK
2026-09-22T00:25:00Z,2813,2813,17,39.17632918884537,22.155356916738555,1,OK
2026-09-22T00:26:00Z,2811,2811,17,38.59144293686397,16.095742637236658,1,OK
2026-09-22T00:27:00Z,2814,2814,17,37.27886758955307,20.966648567335213,1,OK
2026-09-22T00:28:00Z,2812,2812,17,38.59179861889807,18.08974634548351,1,OK
2026-09-22T00:29:00Z,2814,2814,17,39.17668461803261,22.958032499956538,1,OK
2026-09-22T00:30:00Z,2810,2810,17,37.375571532879405,18.85909459291581,1,OK
2026-09-22T00:31:00Z,2810,2810,17,37.17146848643973,13.100910051092418,1,OK
2026-09-22T00:32:00Z,2813,2813,17,39.17632918884537,16.40159346491203,1,OK
2026-09-22T00:33:00Z,2785,2785,17,36.34709114811666,14.758916364100974,1,OK
2026-09-22T00:34:00Z,2778,2778,17,36.21770136983513,14.047147598504838,1,OK
2026-09-22T00:35:00Z,2790,2790,17,37.12721794485122,20.01330812092589,1,OK
2026-09-22T00:36:00Z,2810,2810,17,39.17526214267502,21.612163583285135,1,OK
2026-09-22T00:37:00Z,2812,2812,17,39.17597363328331,21.99630149777271,1,OK
2026-09-22T00:38:00Z,2812,2812,17,39.17597363328331,22.140190383765596,1,OK
2026-09-22T00:39:00Z,2813,2813,17,39.17632918884537,22.255937343597644,1,OK
2026-09-22T00:40:00Z,2813,2813,17,39.17632918884537,21.982797616247723,1,OK
2026-09-22T00:41:00Z,2811,2811,17,39.17561795125652,22.06912204552941,1,OK
2026-09-22T00:42:00Z,2814,2814,17,39.17668461803261,22.024724778051322,1,OK
2026-09-22T00:43:00Z,2811,2811,17,39.17561795125652,21.97156063502245,1,OK
2026-09-22T00:44:00Z,2813,2813,17,39.17632918884537,22.03491185435389,1,OK
2026-09-22T00:45:00Z,2813,2813,17,39.17632918884537,22.387317616517073,1,OK
2026-09-22T00:46:00Z,2814,2814,17,39.17668461803261,22.341887216214474,1,OK
2026-09-22T00:47:00Z,2813,2813,17,39.17632918884537,22.301976691258805,1,OK
2026-09-22T00:48:00Z,2816,2816,17,39.17739509764172,21.85905373279249,1,OK
2026-09-22T00:49:00Z,2809,2809,17,39.174906207448686,21.984745484399724,1,OK
2026-09-22T00:50:00Z,2803,2803,17,39.17276793149248,22.18107183511728,1,OK
2026-09-22T00:51:00Z,2773,2773,17,39.162007425857425,22.387950505744122,1,OK
2026-09-22T00:52:00Z,2782,2782,17,39.16524775275126,22.02365583064284,1,OK
2026-09-22T00:53:00Z,2808,2808,17,38.590375131072854,13.779049858506985,1,OK
2026-09-22T00:54:00Z,2810,2810,17,38.59108712827515,16.207431906540187,1,OK
2026-09-22T00:55:00Z,2813,2813,17,37.13575153339375,14.891810708951853,1,OK
2026-09-22T00:56:00Z,2814,2814,17,37.21820733207701,18.663072822246924,1,OK
2026-09-22T00:57:00Z,2812,2812,17,37.278144973486015,14.031519088624824,1,OK
2026-09-22T00:58:00Z,2812,2812,17,39.17597363328331,17.977679090503415,1,OK
2026-09-22T00:59:00Z,2813,2813,17,38.592154174467446,11.33756423524953,1,OK
2026-09-22T01:00:00Z,2814,2814,17,39.17668461803261,16.965977385183777,1,OK
2026-09-22T01:01:00Z,2806,2806,17,37.37413500751338,15.607502596005894,1,OK
2026-09-22T01:02:00Z,2813,2813,17,37.27850634672942,15.209547521594992,1,OK
2026-09-22T01:03:00Z,2812,2812,17,39.17597363328331,20.96111859041498,1,OK
2026-09-22T01:04:00Z,2812,2812,17,39.17597363328331,20.727506898246453,1,OK
2026-09-22T01:05:00Z,2814,2814,17,36.35770259106353,13.57243886128407,1,OK
2026-09-22T01:06:00Z,2812,2812,17,36.26532247071603,12.717515339397984,1,OK
2026-09-22T01:07:00Z,2814,2814,17,37.27886758955307,14.77132323613852,1,OK
2026-09-22T01:08:00Z,2789,2789,17,37.09532662022138,16.53055260352552,1,OK
2026-09-22T01:09:00Z,2777,2777,17,39.16344886756014,21.28509609068338,1,OK
2026-09-22T01:10:00Z,2792,2792,17,37.369090862219664,15.752347447201581,1,OK
2026-09-22T01:11:00Z,2812,2812,17,39.17597363328331,21.740963742979492,1,OK
2026-09-22T01:12:00Z,2813,2813,17,36.35733854460836,14.23020943492729,1,OK
2026-09-22T01:13:00Z,2815,2815,17,36.26643087536939,13.021399546137248,1,OK
2026-09-22T01:14:00Z,2813,2813,17,36.425557631863704,12.814572936682008,1,OK
2026-09-22T01:15:00Z,2812,2812,17,39.17597363328331,21.0160989588909,1,OK
2026-09-22T01:16:00Z,2810,2810,17,37.375571532879405,18.287718812847906,1,OK
2026-09-22T01:17:00Z,2815,2815,17,39.17703992093482,21.22687235043128,1,OK
2026-09-22T01:18:00Z,2813,2813,17,39.17632918884537,21.47105691356366,1,OK
2026-09-22T01:19:00Z,2814,2814,17,39.17668461803261,21.281926577832433,1,OK
2026-09-22T01:20:00Z,2811,2811,17,39.17561795125652,21.34810549726625,1,OK
2026-09-22T01:21:00Z,2814,2814,17,39.17668461803261,21.300411627323626,1,OK
2026-09-22T01:22:00Z,2812,2812,17,39.17597363328331,21.112899511962212,1,OK
2026-09-22T01:23:00Z,2813,2813,17,39.17632918884537,21.41701037623936,1,OK
2026-09-22T01:24:00Z,2811,2811,17,39.17561795125652,21.341289549230485,1,OK
2026-09-22T01:25:00Z,2803,2803,17,37.16889495316961,16.30454087597123,1,OK
2026-09-22T01:26:00Z,2776,2776,17,37.265047875303594,20.68312351033443,1,OK
2026-09-22T01:27:00Z,2782,2782,17,37.36547226645823,12.712337556732441,1,OK
2026-09-22T01:28:00Z,2812,2812,17,37.21747920806251,14.95799901092084,1,OK
2026-09-22T01:29:00Z,2813,2813,17,37.13575153339375,14.110825250818236,1,OK
2026-09-22T01:30:00Z,2813,2813,17,37.27850634672942,20.47469352095979,1,OK
2026-09-22T01:31:00Z,2807,2807,17,39.17419395670076,21.772120114360852,1,OK
2026-09-22T01:32:00Z,2810,2810,17,36.42447301911747,14.622245403521452,1,OK
2026-09-22T01:33:00Z,2814,2814,17,37.37700599846437,20.43386920302552,1,OK
2026-09-22T01:34:00Z,2814,2814,17,39.17668461803261,22.5001379424887,1,OK
2026-09-22T01:35:00Z,2810,2810,17,37.27742183536321,15.768776016304802,1,OK
2026-09-22T01:36:00Z,2813,2813,17,36.53658237448474,15.387446351307714,1,OK
2026-09-22T01:37:00Z,2814,2814,17,39.17668461803261,22.22575225211413,1,OK
2026-09-22T01:38:00Z,2813,2813,17,39.17632918884537,22.57259861044108,1,OK
2026-09-22T01:39:00Z,2806,2806,17,39.1738376409985,21.933323997269422,1,OK
2026-09-22T01:40:00Z,2812,2812,17,38.59179861889807,18.271803896199916,1,OK
2026-09-22T01:41:00Z,2811,2811,17,36.35661005449548,16.931354244769345,1,OK
2026-09-22T01:42:00Z,2812,2812,17,37.21747920806251,20.051791695027443,1,OK
2026-09-22T01:43:00Z,2785,2785,17,39.16632553263791,21.16988970414801,1,OK
2026-09-22T01:44:00Z,2775,2775,17,39.16272840642804,21.52609775048949,1,OK
2026-09-22T01:45:00Z,2787,2787,17,38.58286839319468,13.108319695523546,1,OK
2026-09-22T01:46:00Z,2813,2813,17,37.37664757484968,16.057995281338055,1,OK
2026-09-22T01:47:00Z,2814,2814,17,37.37700599846437,15.79575234280396,1,OK
2026-09-22T01:48:00Z,2813,2813,17,36.53658237448474,14.383320241094427,1,OK
2026-09-22T01:49:00Z,2813,2813,17,39.17632918884537,21.055763113915063,1,OK
2026-09-22T01:50:00Z,2813,2813,17,37.37664757484968,15.779949311486968,1,OK
2026-09-22T01:51:00Z,2807,2807,17,39.17419395670076,20.859181301923858,1,OK
2026-09-22T01:52:00Z,2813,2813,17,39.17632918884537,21.221046637828163,1,OK
2026-09-22T01:53:00Z,2814,2814,17,39.17668461803261,21.496480878012065,1,OK
2026-09-22T01:54:00Z,2816,2816,17,36.4266410706155,14.926066452245502,1,OK
2026-09-22T01:55:00Z,2813,2813,17,36.425557631863704,14.299249325425292,1,OK
2026-09-22T01:56:00Z,2806,2806,17,39.1738376409985,21.22180575261718,1,OK
2026-09-22T01:57:00Z,2812,2812,17,37.37628902277537,20.788086709325416,1,OK
2026-09-22T01:58:00Z,2810,2810,17,36.30558858032799,12.53766878231115,1,OK
2026-09-22T01:59:00Z,2815,2815,17,36.53729912708712,13.179476453165519,1,OK
2026-09-22T02:00:00Z,2802,2802,17,36.30264631667661,12.644044039526486,1,OK
